geo_id,county_name,children_under_2,children_2_to_5,children_total_under_5,children_total_under_5.1,pct_non_english_home,pct_all_parents_work,pct_parents_nontraditional_hours,pct_remote_work,pct_eligible_subsidy,median_household_income,poverty_level_ratio,data_year,bg,tract6,county,state,tract_geoid11,zip
2.40E+11,Block Group 2; Census Tract 6028; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,2,602800,Howard County,Maryland,24027602800,21043
2.40E+11,Block Group 3; Census Tract 6028; Howard County; Maryland,93,69,162,162,0,52.13%,6.24%,13.99%,12.90%,89701.17188,1.253625579,2022,3,602800,Howard County,Maryland,24027602800,21043
2.40E+11,Block Group 1; Census Tract 6029; Howard County; Maryland,56,42,98,98,0,22.89%,9.40%,7.27%,6.56%,44772.59434,0.97419178,2022,1,602900,Howard County,Maryland,24027602900,21043
2.40E+11,Block Group 2; Census Tract 6029; Howard County; Maryland,65,49,114,114,0,26.63%,10.94%,8.46%,7.63%,52082.40566,1.133243499,2022,2,602900,Howard County,Maryland,24027602900,21043
2.40E+11,Block Group 3; Census Tract 6029; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,3,602900,Howard County,Maryland,24027602900,21043
2.40E+11,Block Group 1; Census Tract 6030.01; Howard County; Maryland,5,4,9,9,0,1.19%,1.00%,0.66%,0.48%,6005.109375,0.100989066,2022,1,603001,Howard County,Maryland,24027603001,21163
2.40E+11,Block Group 2; Census Tract 6030.01; Howard County; Maryland,47,34,81,81,0,10.73%,9.02%,5.90%,4.31%,54045.98438,0.90890159,2022,2,603001,Howard County,Maryland,24027603001,21163
2.40E+11,Block Group 3; Census Tract 6030.01; Howard County; Maryland,59,43,102,102,0,13.52%,11.36%,7.43%,5.43%,68057.90625,1.144542743,2022,3,603001,Howard County,Maryland,24027603001,21163
2.40E+11,Block Group 1; Census Tract 6030.03; Howard County; Maryland,110,82,192,192,0,8.81%,17.18%,21.48%,1.61%,111178.8079,1.408360123,2022,1,603003,Howard County,Maryland,24027603003,21738
2.40E+11,Block Group 2; Census Tract 6030.03; Howard County; Maryland,63,47,110,110,0,5.05%,9.84%,12.31%,0.92%,63696.19205,0.806872987,2022,2,603003,Howard County,Maryland,24027603003,21738
2.40E+11,Block Group 1; Census Tract 6030.04; Howard County; Maryland,67,50,117,117,0,3.75%,7.13%,12.20%,3.53%,70216.08247,0.859717292,2022,1,603004,Howard County,Maryland,24027603004,21042
2.40E+11,Block Group 2; Census Tract 6030.04; Howard County; Maryland,73,55,128,128,0,4.10%,7.80%,13.35%,3.87%,76817.5945,0.940545413,2022,2,603004,Howard County,Maryland,24027603004,21042
2.40E+11,Block Group 3; Census Tract 6030.04; Howard County; Maryland,26,20,46,46,0,1.48%,2.80%,4.80%,1.39%,27606.32302,0.338008508,2022,3,603004,Howard County,Maryland,24027603004,21042
2.40E+11,Block Group 1; Census Tract 6040.01; Howard County; Maryland,57,43,100,100,0,0.00%,6.34%,6.81%,2.56%,53619.40299,0.647244644,2022,1,604001,Howard County,Maryland,24027604001,21723
2.40E+11,Block Group 2; Census Tract 6040.01; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,2,604001,Howard County,Maryland,24027604001,21723
2.40E+11,Block Group 3; Census Tract 6040.01; Howard County; Maryland,135,100,235,235,0,0.00%,14.91%,16.00%,6.03%,126005.597,1.521024912,2022,3,604001,Howard County,Maryland,24027604001,21723
2.40E+11,Block Group 1; Census Tract 6040.03; Howard County; Maryland,106,78,184,184,0,25.61%,17.99%,17.26%,5.11%,138219.9024,1.361826996,2022,1,604003,Howard County,Maryland,24027604003,
2.40E+11,Block Group 2; Census Tract 6040.03; Howard County; Maryland,8,6,14,14,0,1.95%,1.37%,1.31%,0.39%,10516.73171,0.103617271,2022,2,604003,Howard County,Maryland,24027604003,
2.40E+11,Block Group 3; Census Tract 6040.03; Howard County; Maryland,51,38,89,89,0,12.39%,8.70%,8.35%,2.47%,66856.36585,0.658709797,2022,3,604003,Howard County,Maryland,24027604003,
2.40E+11,Block Group 1; Census Tract 6040.04; Howard County; Maryland,21,15,36,36,0,1.74%,3.40%,3.26%,1.50%,39130.5913,0.33747841,2022,1,604004,Howard County,Maryland,24027604004,
2.40E+11,Block Group 2; Census Tract 6040.04; Howard County; Maryland,111,83,194,194,0,9.40%,18.33%,17.59%,8.08%,210870.4087,1.818633655,2022,2,604004,Howard County,Maryland,24027604004,
2.40E+11,Block Group 1; Census Tract 6051.03; Howard County; Maryland,49,37,86,86,0,8.04%,7.86%,9.63%,1.05%,103444.9551,1.07295446,2022,1,605103,Howard County,Maryland,24027605103,21036
2.40E+11,Block Group 2; Census Tract 6051.03; Howard County; Maryland,53,39,92,92,0,8.60%,8.41%,10.31%,1.13%,110662.0449,1.147811748,2022,2,605103,Howard County,Maryland,24027605103,21036
2.40E+11,Block Group 1; Census Tract 6051.04; Howard County; Maryland,60,44,104,104,0,12.14%,4.89%,9.94%,1.71%,79234.10687,0.870157982,2022,1,605104,Howard County,Maryland,24027605104,21029
2.40E+11,Block Group 2; Census Tract 6051.04; Howard County; Maryland,91,67,158,158,0,18.45%,7.43%,15.11%,2.59%,120374.8931,1.32197078,2022,2,605104,Howard County,Maryland,24027605104,21029
2.40E+11,Block Group 1; Census Tract 6051.05; Howard County; Maryland,158,117,275,275,0,11.55%,4.71%,13.81%,0.47%,118908.5953,1.211201851,2022,1,605105,Howard County,Maryland,24027605105,
2.40E+11,Block Group 2; Census Tract 6051.05; Howard County; Maryland,10,7,17,17,0,0.71%,0.29%,0.85%,0.03%,7350.713163,0.074874296,2022,2,605105,Howard County,Maryland,24027605105,
2.40E+11,Block Group 3; Census Tract 6051.05; Howard County; Maryland,125,92,217,217,0,9.11%,3.72%,10.90%,0.37%,93829.69155,0.955748369,2022,3,605105,Howard County,Maryland,24027605105,
2.40E+11,Block Group 1; Census Tract 6051.06; Howard County; Maryland,28,20,48,48,0,2.54%,2.30%,2.61%,0.81%,41230.70769,0.402527819,2022,1,605106,Howard County,Maryland,24027605106,
2.40E+11,Block Group 2; Census Tract 6051.06; Howard County; Maryland,122,90,212,212,0,11.20%,10.17%,11.55%,3.58%,182102.2923,1.777831202,2022,2,605106,Howard County,Maryland,24027605106,
2.40E+11,Block Group 1; Census Tract 6054.01; Howard County; Maryland,24,17,41,41,0,6.20%,2.37%,2.11%,1.85%,14318.18729,0.28708574,2022,1,605401,Howard County,Maryland,24027605401,21044
2.40E+11,Block Group 2; Census Tract 6054.01; Howard County; Maryland,26,20,46,46,0,6.96%,2.66%,2.37%,2.08%,16064.30769,0.322096196,2022,2,605401,Howard County,Maryland,24027605401,21044
2.40E+11,Block Group 3; Census Tract 6054.01; Howard County; Maryland,33,25,58,58,0,8.77%,3.35%,2.98%,2.62%,20254.99666,0.406121291,2022,3,605401,Howard County,Maryland,24027605401,21044
2.40E+11,Block Group 4; Census Tract 6054.01; Howard County; Maryland,88,66,154,154,0,23.29%,8.90%,7.92%,6.95%,53780.50836,1.078322049,2022,4,605401,Howard County,Maryland,24027605401,21044
2.40E+11,Block Group 1; Census Tract 6054.03; Howard County; Maryland,57,43,100,100,0,71.43%,13.91%,12.93%,19.39%,78254.28571,1.355075142,2022,1,605403,Howard County,Maryland,24027605403,
2.40E+11,Block Group 2; Census Tract 6054.03; Howard County; Maryland,23,17,40,40,0,28.57%,5.56%,5.17%,7.76%,31301.71429,0.542030057,2022,2,605403,Howard County,Maryland,24027605403,
2.40E+11,Block Group 1; Census Tract 6054.04; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,1,605404,Howard County,Maryland,24027605404,
2.40E+11,Block Group 2; Census Tract 6054.04; Howard County; Maryland,10,7,17,17,0,54.84%,8.30%,7.96%,5.81%,60175.6129,1.137014494,2022,2,605404,Howard County,Maryland,24027605404,
2.40E+11,Block Group 3; Census Tract 6054.04; Howard County; Maryland,8,6,14,14,0,45.16%,6.84%,6.55%,4.79%,49556.3871,0.936364878,2022,3,605404,Howard County,Maryland,24027605404,
2.40E+11,Block Group 1; Census Tract 6055.02; Howard County; Maryland,59,44,103,103,0,28.38%,12.76%,15.78%,6.76%,66218.4898,1.1134862,2022,1,605502,Howard County,Maryland,24027605502,21044
2.40E+11,Block Group 2; Census Tract 6055.02; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,2,605502,Howard County,Maryland,24027605502,21044
2.40E+11,Block Group 3; Census Tract 6055.02; Howard County; Maryland,53,40,93,93,0,25.62%,11.52%,14.25%,6.11%,59789.5102,1.005380744,2022,3,605502,Howard County,Maryland,24027605502,21044
2.40E+11,Block Group 1; Census Tract 6055.03; Howard County; Maryland,95,71,166,166,0,46.11%,7.54%,8.71%,10.30%,46431.12222,0.894150904,2022,1,605503,Howard County,Maryland,24027605503,21044
2.40E+11,Block Group 2; Census Tract 6055.03; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,2,605503,Howard County,Maryland,24027605503,21044
2.40E+11,Block Group 3; Census Tract 6055.03; Howard County; Maryland,66,49,115,115,0,31.94%,5.22%,6.04%,7.13%,32166.13889,0.619441891,2022,3,605503,Howard County,Maryland,24027605503,21044
2.40E+11,Block Group 4; Census Tract 6055.03; Howard County; Maryland,45,34,79,79,0,21.94%,3.59%,4.15%,4.90%,22096.73889,0.425529647,2022,4,605503,Howard County,Maryland,24027605503,21044
2.40E+11,Block Group 1; Census Tract 6055.04; Howard County; Maryland,29,21,50,50,0,0.00%,16.15%,17.79%,0.79%,250001,2.236262683,2022,1,605504,Howard County,Maryland,24027605504,21044
2.40E+11,Block Group 1; Census Tract 6055.05; Howard County; Maryland,33,25,58,58,0,9.12%,2.41%,5.61%,1.11%,56201.77519,0.497705758,2022,1,605505,Howard County,Maryland,24027605505,21029
2.40E+11,Block Group 2; Census Tract 6055.05; Howard County; Maryland,18,14,32,32,0,5.03%,1.33%,3.10%,0.61%,31007.87597,0.27459628,2022,2,605505,Howard County,Maryland,24027605505,21029
2.40E+11,Block Group 3; Census Tract 6055.05; Howard County; Maryland,96,72,168,168,0,26.43%,6.98%,16.26%,3.22%,162791.3488,1.44163047,2022,3,605505,Howard County,Maryland,24027605505,21029
2.40E+11,Block Group 1; Census Tract 6056.01; Howard County; Maryland,32,24,56,56,0,14.21%,3.27%,2.76%,2.54%,17962.49746,0.285086494,2022,1,605601,Howard County,Maryland,24027605601,21044
2.40E+11,Block Group 2; Census Tract 6056.01; Howard County; Maryland,88,65,153,153,0,38.83%,8.92%,7.53%,6.95%,49076.10914,0.778897027,2022,2,605601,Howard County,Maryland,24027605601,21044
2.40E+11,Block Group 3; Census Tract 6056.01; Howard County; Maryland,11,9,20,20,0,5.08%,1.17%,0.98%,0.91%,6415.177665,0.101816605,2022,3,605601,Howard County,Maryland,24027605601,21044
2.40E+11,Block Group 4; Census Tract 6056.01; Howard County; Maryland,95,70,165,165,0,41.88%,9.62%,8.12%,7.49%,52925.21574,0.83998699,2022,4,605601,Howard County,Maryland,24027605601,21044
2.40E+11,Block Group 1; Census Tract 6056.02; Howard County; Maryland,28,20,48,48,0,6.30%,4.08%,3.94%,1.99%,29045.55372,0.42193813,2022,1,605602,Howard County,Maryland,24027605602,21044
2.40E+11,Block Group 2; Census Tract 6056.02; Howard County; Maryland,86,64,150,150,0,19.70%,12.74%,12.32%,6.21%,90767.35537,1.318556657,2022,2,605602,Howard County,Maryland,24027605602,21044
2.40E+11,Block Group 3; Census Tract 6056.02; Howard County; Maryland,9,7,16,16,0,2.10%,1.36%,1.31%,0.66%,9681.85124,0.140646043,2022,3,605602,Howard County,Maryland,24027605602,21044
2.40E+11,Block Group 4; Census Tract 6056.02; Howard County; Maryland,16,12,28,28,0,3.68%,2.38%,2.30%,1.16%,16943.23967,0.246130576,2022,4,605602,Howard County,Maryland,24027605602,21044
2.40E+11,Block Group 5; Census Tract 6056.02; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,5,605602,Howard County,Maryland,24027605602,21044
2.40E+11,Block Group 1; Census Tract 6066.01; Howard County; Maryland,170,126,296,296,0,20.00%,23.73%,10.84%,6.07%,150000,2.170749264,2022,1,606601,Howard County,Maryland,24027606601,21045
2.40E+11,Block Group 1; Census Tract 6066.03; Howard County; Maryland,142,105,247,247,0,28.00%,7.68%,7.95%,11.16%,35860.28968,0.743792761,2022,1,606603,Howard County,Maryland,24027606603,21045
2.40E+11,Block Group 2; Census Tract 6066.03; Howard County; Maryland,35,26,61,61,0,6.91%,1.90%,1.96%,2.76%,8856.1849,0.18368971,2022,2,606603,Howard County,Maryland,24027606603,21045
2.40E+11,Block Group 3; Census Tract 6066.03; Howard County; Maryland,69,51,120,120,0,13.60%,3.73%,3.86%,5.42%,17422.00308,0.361356807,2022,3,606603,Howard County,Maryland,24027606603,21045
2.40E+11,Block Group 4; Census Tract 6066.03; Howard County; Maryland,127,94,221,221,0,25.05%,6.88%,7.11%,9.98%,32085.52234,0.665498786,2022,4,606603,Howard County,Maryland,24027606603,21045
2.40E+11,Block Group 1; Census Tract 6066.04; Howard County; Maryland,123,91,214,214,0,41.89%,11.36%,6.13%,8.18%,62067.96279,0.989340521,2022,1,606604,Howard County,Maryland,24027606604,21045
2.40E+11,Block Group 2; Census Tract 6066.04; Howard County; Maryland,124,92,216,216,0,42.28%,11.47%,6.19%,8.25%,62648.03721,0.998586694,2022,2,606604,Howard County,Maryland,24027606604,21045
2.40E+11,Block Group 1; Census Tract 6066.06; Howard County; Maryland,122,91,213,213,0,57.88%,11.89%,7.62%,11.07%,60828.86413,1.149629073,2022,1,606606,Howard County,Maryland,24027606606,21045
2.40E+11,Block Group 2; Census Tract 6066.06; Howard County; Maryland,89,66,155,155,0,42.12%,8.65%,5.55%,8.05%,44265.13587,0.836584537,2022,2,606606,Howard County,Maryland,24027606606,21045
2.40E+11,Block Group 1; Census Tract 6066.07; Howard County; Maryland,67,49,116,116,0,25.06%,7.87%,9.17%,6.91%,66280.08856,0.899376474,2022,1,606607,Howard County,Maryland,24027606607,21045
2.40E+11,Block Group 2; Census Tract 6066.07; Howard County; Maryland,64,48,112,112,0,24.20%,7.60%,8.85%,6.67%,63994.56827,0.868363492,2022,2,606607,Howard County,Maryland,24027606607,21045
2.40E+11,Block Group 3; Census Tract 6066.07; Howard County; Maryland,25,18,43,43,0,9.29%,2.92%,3.40%,2.56%,24569.34317,0.333389555,2022,3,606607,Howard County,Maryland,24027606607,21045
2.40E+11,Block Group 1; Census Tract 6067.01; Howard County; Maryland,57,42,99,99,0,61.88%,9.74%,13.85%,10.22%,112535.1563,1.205273994,2022,1,606701,Howard County,Maryland,24027606701,21046
2.40E+11,Block Group 2; Census Tract 6067.01; Howard County; Maryland,35,26,61,61,0,38.13%,6.00%,8.53%,6.30%,69339.84375,0.742643572,2022,2,606701,Howard County,Maryland,24027606701,21046
2.40E+11,Block Group 1; Census Tract 6067.04; Howard County; Maryland,44,32,76,76,0,26.57%,6.87%,7.35%,5.44%,26098.82517,0.535505985,2022,1,606704,Howard County,Maryland,24027606704,21045
2.40E+11,Block Group 2; Census Tract 6067.04; Howard County; Maryland,114,84,198,198,0,69.23%,17.90%,19.15%,14.16%,67994.30769,1.395134015,2022,2,606704,Howard County,Maryland,24027606704,21045
2.40E+11,Block Group 3; Census Tract 6067.04; Howard County; Maryland,7,5,12,12,0,4.20%,1.09%,1.16%,0.86%,4120.867133,0.084553577,2022,3,606704,Howard County,Maryland,24027606704,21045
2.40E+11,Block Group 1; Census Tract 6067.06; Howard County; Maryland,73,55,128,128,0,6.42%,7.27%,8.64%,9.44%,93590.95964,1.198747364,2022,1,606706,Howard County,Maryland,24027606706,21045
2.40E+11,Block Group 2; Census Tract 6067.06; Howard County; Maryland,36,27,63,63,0,3.16%,3.58%,4.25%,4.65%,46064.30045,0.590008468,2022,2,606706,Howard County,Maryland,24027606706,21045
2.40E+11,Block Group 3; Census Tract 6067.06; Howard County; Maryland,18,14,32,32,0,1.60%,1.82%,2.16%,2.36%,23397.73991,0.299686841,2022,3,606706,Howard County,Maryland,24027606706,21045
2.40E+11,Block Group 1; Census Tract 6067.08; Howard County; Maryland,125,92,217,217,0,18.63%,5.71%,5.51%,10.48%,41569.80769,0.767977956,2022,1,606708,Howard County,Maryland,24027606708,
2.40E+11,Block Group 2; Census Tract 6067.08; Howard County; Maryland,46,34,80,80,0,6.87%,2.10%,2.03%,3.86%,15325.27473,0.283125514,2022,2,606708,Howard County,Maryland,24027606708,
2.40E+11,Block Group 3; Census Tract 6067.08; Howard County; Maryland,143,106,249,249,0,21.37%,6.55%,6.32%,12.02%,47699.91758,0.881228161,2022,3,606708,Howard County,Maryland,24027606708,
2.40E+11,Block Group 1; Census Tract 6068.03; Howard County; Maryland,64,48,112,112,0,15.70%,5.22%,2.63%,1.66%,26632.46869,0.488039798,2022,1,606803,Howard County,Maryland,24027606803,21046
2.40E+11,Block Group 2; Census Tract 6068.03; Howard County; Maryland,11,9,20,20,0,2.80%,0.93%,0.47%,0.30%,4755.79798,0.087149964,2022,2,606803,Howard County,Maryland,24027606803,21046
2.40E+11,Block Group 3; Census Tract 6068.03; Howard County; Maryland,83,62,145,145,0,20.33%,6.76%,3.40%,2.14%,34479.53535,0.631837239,2022,3,606803,Howard County,Maryland,24027606803,21046
2.40E+11,Block Group 4; Census Tract 6068.03; Howard County; Maryland,104,78,182,182,0,25.51%,8.49%,4.27%,2.69%,43277.76162,0.793064672,2022,4,606803,Howard County,Maryland,24027606803,21046
2.40E+11,Block Group 5; Census Tract 6068.03; Howard County; Maryland,21,15,36,36,0,5.05%,1.68%,0.84%,0.53%,8560.436364,0.156869935,2022,5,606803,Howard County,Maryland,24027606803,21046
2.40E+11,Block Group 1; Census Tract 6068.04; Howard County; Maryland,8,6,14,14,0,0.53%,1.27%,1.41%,0.76%,11640.79,0.149119666,2022,1,606804,Howard County,Maryland,24027606804,21046
2.40E+11,Block Group 2; Census Tract 6068.04; Howard County; Maryland,107,79,186,186,0,7.05%,16.81%,18.79%,10.14%,154656.21,1.981161271,2022,2,606804,Howard County,Maryland,24027606804,21046
2.40E+11,Block Group 1; Census Tract 6068.05; Howard County; Maryland,95,71,166,166,0,27.52%,6.85%,16.09%,3.32%,113822.4516,1.305036953,2022,1,606805,Howard County,Maryland,24027606805,20723
2.40E+11,Block Group 2; Census Tract 6068.05; Howard County; Maryland,38,29,67,67,0,11.11%,2.76%,6.49%,1.34%,45940.3871,0.526731782,2022,2,606805,Howard County,Maryland,24027606805,20723
2.40E+11,Block Group 3; Census Tract 6068.05; Howard County; Maryland,26,20,46,46,0,7.63%,1.90%,4.46%,0.92%,31541.16129,0.361636746,2022,3,606805,Howard County,Maryland,24027606805,20723
2.40E+11,Block Group 1; Census Tract 6068.07; Howard County; Maryland,137,102,239,239,0,18.38%,9.76%,33.98%,2.51%,221442,2.20859696,2022,1,606807,Howard County,Maryland,24027606807,
2.40E+11,Block Group 1; Census Tract 6068.08; Howard County; Maryland,21,16,37,37,0,10.13%,2.54%,2.63%,0.39%,21639.71429,0.272374108,2022,1,606808,Howard County,Maryland,24027606808,
2.40E+11,Block Group 2; Census Tract 6068.08; Howard County; Maryland,89,66,155,155,0,42.43%,10.66%,11.01%,1.65%,90652.85714,1.141026668,2022,2,606808,Howard County,Maryland,24027606808,
2.40E+11,Block Group 3; Census Tract 6068.08; Howard County; Maryland,63,46,109,109,0,29.84%,7.50%,7.74%,1.16%,63749.42857,0.802399399,2022,3,606808,Howard County,Maryland,24027606808,
2.40E+11,Block Group 1; Census Tract 6069.01; Howard County; Maryland,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,2022,1,606901,Howard County,Maryland,24027606901,20794
2.40E+11,Block Group 2; Census Tract 6069.01; Howard County; Maryland,20,14,34,34,0,8.96%,2.74%,1.45%,1.68%,9909.556164,0.186939809,2022,2,606901,Howard County,Maryland,24027606901,20794
2.40E+11,Block Group 3; Census Tract 6069.01; Howard County; Maryland,49,37,86,86,0,22.66%,6.92%,3.66%,4.24%,25065.34795,0.472847752,2022,3,606901,Howard County,Maryland,24027606901,20794
2.40E+11,Block Group 4; Census Tract 6069.01; Howard County; Maryland,141,104,245,245,0,64.54%,19.72%,10.43%,12.08%,71407.09589,1.34706627,2022,4,606901,Howard County,Maryland,24027606901,20794
2.40E+11,Block Group 1; Census Tract 6069.04; Howard County; Maryland,94,70,164,164,0,44.99%,10.30%,5.58%,8.67%,64653.84615,1.324491123,2022,1,606904,Howard County,Maryland,24027606904,20723
2.40E+11,Block Group 2; Census Tract 6069.04; Howard County; Maryland,44,33,77,77,0,21.13%,4.84%,2.62%,4.07%,30355.76923,0.621864735,2022,2,606904,Howard County,Maryland,24027606904,20723
2.40E+11,Block Group 3; Census Tract 6069.04; Howard County; Maryland,11,8,19,19,0,5.21%,1.19%,0.65%,1.00%,7490.384615,0.153447142,2022,3,606904,Howard County,Maryland,24027606904,20723
2.40E+11,Block Group 1; Census Tract 6069.05; Howard County; Maryland,9,7,16,16,0,0.60%,0.38%,0.61%,0.48%,3643.488722,0.061230283,2022,1,606905,Howard County,Maryland,24027606905,20794
2.40E+11,Block Group 2; Census Tract 6069.05; Howard County; Maryland,149,111,260,260,0,9.68%,6.19%,9.95%,7.78%,59206.69173,0.994992103,2022,2,606905,Howard County,Maryland,24027606905,20794
2.40E+11,Block Group 3; Census Tract 6069.05; Howard County; Maryland,147,109,256,256,0,9.53%,6.09%,9.79%,7.66%,58295.81955,0.979684532,2022,3,606905,Howard County,Maryland,24027606905,20794
2.40E+11,Block Group 1; Census Tract 6069.06; Howard County; Maryland,72,53,125,125,0,37.43%,11.15%,6.06%,5.95%,42669.53593,0.793251698,2022,1,606906,Howard County,Maryland,24027606906,20723
2.40E+11,Block Group 2; Census Tract 6069.06; Howard County; Maryland,48,36,84,84,0,25.15%,7.49%,4.07%,4.00%,28673.92814,0.533065141,2022,2,606906,Howard County,Maryland,24027606906,20723
2.40E+11,Block Group 3; Census Tract 6069.06; Howard County; Maryland,72,53,125,125,0,37.43%,11.15%,6.06%,5.95%,42669.53593,0.793251698,2022,3,606906,Howard County,Maryland,24027606906,20723
2.40E+11,Block Group 1; Census Tract 6069.07; Howard County; Maryland,71,53,124,124,0,6.97%,5.61%,1.78%,2.49%,16860.06349,0.421098796,2022,1,606907,Howard County,Maryland,24027606907,20723
2.40E+11,Block Group 2; Census Tract 6069.07; Howard County; Maryland,95,70,165,165,0,9.28%,7.47%,2.37%,3.32%,22434.7619,0.560333076,2022,2,606907,Howard County,Maryland,24027606907,20723
2.40E+11,Block Group 3; Census Tract 6069.07; Howard County; Maryland,196,145,341,341,0,19.18%,15.43%,4.90%,6.86%,46365.1746,1.15802169,2022,3,606907,Howard County,Maryland,24027606907,20723
